StationID,StationName,State,Latitude,Longitude,StationType
9446248,"Des Moines, East Passage",Washington,+47.4000,-122.3280,Subordinate
9446254,"Burton, Quartermaster Hbr. (Inside), Vashon I.",Washington,+47.3950,-122.4630,Subordinate
9446375,"Tahlequah, Neil Pt., Dalco Passage, Vashon I.",Washington,+47.3333,-122.5070,Subordinate
9446369,Gig Harbor,Washington,+47.3400,-122.5880,Subordinate
9446484,Tacoma,Washington,+47.2667,-122.4133,Harmonic
9446486,Tacoma Narrows Bridge,Washington,+47.2717,-122.5520,Subordinate
9446491,"Arletta, Hale Passage",Washington,+47.2800,-122.6520,Subordinate
9446451,"Horsehead Bay, Carr Inlet",Washington,+47.3017,-122.6820,Subordinate
9446291,Wauna,Washington,+47.3783,-122.6340,Subordinate
9446500,"Home, Von Geldern Cove, Carr Inlet",Washington,+47.2750,-122.7580,Subordinate
9446714,"Steilacoom, Cormorant Passage",Washington,+47.1733,-122.6030,Subordinate
9446705,"Yoman Point, Anderson Island, Balch Passage",Washington,+47.1800,-122.6750,Harmonic
9446828,"Dupont Wharf, Nisqually Reach",Washington,+47.1183,-122.6650,Subordinate
9446638,"Longbranch, Filucy Bay",Washington,+47.2100,-122.7530,Subordinate
9446671,"Devils Head, Drayton Passage",Washington,+47.1667,-122.7630,Subordinate
9446752,Henderson Inlet,Washington,+47.1550,-122.8380,Subordinate
9446583,"Mcmicken Island, Case Inlet",Washington,+47.2467,-122.8620,Subordinate
9446366,"Vaughn, Case Inlet",Washington,+47.3417,-122.7750,Subordinate
9446281,"Allyn, Case Inlet",Washington,+47.3833,-122.8230,Subordinate
9446489,"Walkers Landing, Pickering Passage",Washington,+47.2817,-122.9230,Subordinate
9446628,"Shelton, Oakland Bay",Washington,+47.2150,-123.0830,Subordinate
9446666,"Arcadia, Totten Inlet",Washington,+47.1967,-122.9380,Subordinate
9446742,"Barron Point, Little Snookum Inlet Entrance",Washington,+47.1567,-123.0080,Subordinate
TWC1113,"Burns Point, Totten Inlet",Washington,+47.1217,-123.0567,Subordinate
TWC1115,"Rocky Point, Eld Inlet",Washington,+47.0817,-123.0050,Subordinate
9446800,"Dofflemeyer Point, Boston Hbr., Budd Inlet",Washington,+47.1417,-122.9030,Subordinate
9446807,"Budd Inlet, Olympia Shoal",Washington,+47.0983,-122.8950,Harmonic
9446969,"Olympia, Budd Inlet",Washington,+47.0600,-122.9030,Subordinate
9447814,"Glendale, Whidbey Island",Washington,+47.9400,-122.3570,Subordinate
9447659,Everett,Washington,+47.9800,-122.2230,Harmonic
TWC1125,"Marysville, Quilceda Creek",Washington,+48.0450,-122.2117,Subordinate
9447717,Priest Point,Washington,+48.0349,-122.2272,Harmonic
9447773,"Tulalip, Tulalip Bay",Washington,+48.0650,-122.2880,Harmonic
9448009,Spee-Bi-Dah,Washington,+48.0883,-122.3223,Harmonic
9448043,"Tulare Beach, Port Susan",Washington,+48.1068,-122.3473,Harmonic
9448094,Kayak Point,Washington,+48.1367,-122.3670,Subordinate
TWC1131,"Stanwood, Stillaguamish River",Washington,+48.2167,-122.3667,Subordinate
9447856,"Sandy Point, Whidbey Island",Washington,+48.0350,-122.3770,Subordinate
9447855,"Holly Farms Harbor, Holmes Harbor, Whidbey I.",Washington,+48.0267,-122.5350,Subordinate
9447883,Green Bank,Washington,+48.1050,-122.5700,Subordinate
9447952,"Crescent Harbor, N. Whidbey Island",Washington,+48.2867,-122.6170,Subordinate
9447929,"Coupeville, Penn Cove, Whidbey Island",Washington,+48.2233,-122.6900,Subordinate
9448558,"La Conner, Swinomish Channel",Washington,+48.3917,-122.4970,Subordinate
9448576,Sneeoosh Point,Washington,+48.4000,-122.5480,Harmonic
9448657,Turner Bay,Washington,+48.4450,-122.5550,Harmonic
9447993,"Ala Spit, Whidbey Island",Washington,+48.3967,-122.5870,Subordinate
9448601,"Yokeko Point, Deception Pass",Washington,+48.4133,-122.6150,Subordinate
9447995,"Cornet Bay, Deception Pass",Washington,+48.4017,-122.6230,Subordinate
9448614,"Deception Pass St. Park, Bowman Bay, Fidalgo I.",Washington,+48.4150,-122.6520,Subordinate
9449994,"Aleck Bay, Lopez Island",Washington,+48.4250,-122.8530,Subordinate
9448683,Burrows Bay (Allan Island),Washington,+48.4600,-122.6950,Subordinate
9448772,"Ship Harbor, Fidalgo Island",Washington,+48.5067,-122.6770,Subordinate
9448794,"Anacortes, Guemes Channel",Washington,+48.5183,-122.6200,Subordinate
9448682,Swinomish,Washington,+48.4583,-122.5130,Subordinate
9449932,Armitage Island,Washington,+48.5350,-122.7970,Harmonic
9448876,"Strawberry Bay, Cypress Island",Washington,+48.5650,-122.7220,Subordinate
TWC1165,Peavine Pass,Washington,+48.6000,-122.8000,Subordinate
9448918,"Tide Point, Cypress Island",Washington,+48.5867,-122.7480,Subordinate
9449184,Gooseberry Point,Washington,+48.7300,-122.6700,Subordinate
TWC1173,Point Migley,Washington,+48.7500,-122.7167,Subordinate
TWC1169,Chuckanut Bay,Washington,+48.6667,-122.5000,Subordinate
9449211,Bellingham,Washington,+48.7450,-122.4950,Subordinate
9449161,"Village Point, Lummi Island",Washington,+48.7167,-122.7080,Harmonic
9449292,"Sandy Point, Lummi Bay",Washington,+48.7900,-122.7080,Subordinate
9449771,"Rosario, East Sound, Orcas Island",Washington,+48.6467,-122.8700,Subordinate
9449911,Upright Head,Washington,+48.5717,-122.8850,Subordinate
9449798,"Orcas, Orcas Island",Washington,+48.6000,-122.9500,Subordinate
9449982,Richardson,Washington,+48.4467,-122.9000,Harmonic
9449904,"Shaw Island, Ferry Terminal, Harney Channel",Washington,+48.5850,-122.9280,Subordinate
9449880,Friday Harbor,Washington,+48.5467,-123.0100,Harmonic
9449712,"Echo Bay, Sucia Islands",Washington,+48.7567,-122.8970,Subordinate
TWC1189,Ferndale,Washington,+48.8333,-122.7167,Subordinate
9449424,Cherry Point,Washington,+48.8633,-122.7580,Harmonic
9449679,"Blaine, Drayton Harbor",Washington,+48.9917,-122.7650,Harmonic
9449856,"Kanaka Bay, San Juan Island",Washington,+48.4850,-123.0830,Subordinate
9449828,"Hanbury Point, Mosquito Pass, San Juan I.",Washington,+48.5817,-123.1700,Harmonic
9449834,"Roche Harbor, San Juan Island",Washington,+48.6100,-123.1550,Subordinate
9449802,"Turn Point, Stuart Island",Washington,+48.6883,-123.2370,Subordinate
9449704,Patos Island Wharf,Washington,+48.7867,-122.9700,Subordinate
9450142,"Kelp Island Passage, Duke Island",Alaska,+54.8767,-131.3000,Subordinate
9450104,"Nakat Harbor, Alaska",Alaska,+54.8200,-130.7000,Subordinate
8218362,"Haystack Island, B.C.",Alaska,+54.7167,-130.6167,Subordinate
8218447,"Wales Island (Cannery), Pearse Canal",Alaska,+54.7667,-130.5500,Subordinate
8218361,"Kumeon Bay, B.C.",Alaska,+54.7167,-130.2167,Subordinate
8218617,"Mill Bay, Nass River, B.C.",Alaska,+55.0000,-129.9000,Subordinate
8219894,"Stewart, B.C.",Alaska,+55.9167,-129.8000,Subordinate
9450729,"Davis River Entrance, Alaska",Alaska,+55.7600,-130.1770,Subordinate
9450172,"Morse Cove, Duke Island",Alaska,+54.9200,-131.2550,Subordinate
9450254,Kah Shakes Cove,Alaska,+55.0417,-130.9800,Subordinate
9450305,Boca De Quadra,Alaska,+55.1167,-130.7980,Subordinate
9450296,"Custom House Cove, Mary Island",Alaska,+55.1000,-131.2170,Harmonic
9450483,"Mop Point, Thorne Arm",Alaska,+55.3833,-131.2350,Subordinate
9450533,"Coon Island, George Inlet",Alaska,+55.4617,-131.5050,Subordinate
9450460,Ketchikan,Alaska,+55.3318,-131.6262,Harmonic
9450492,Ward Cove,Alaska,+55.3983,-131.7270,Subordinate
9450382,"Alva Bay, Revillagigedo Island",Alaska,+55.2283,-131.1330,Subordinate
9450511,Vallenar Point,Alaska,+55.4267,-131.8470,Subordinate
9450651,Rudyerd Bay,Alaska,+55.6417,-130.6450,Subordinate
9450879,Fitzgibbon Cove,Alaska,+55.9833,-131.1750,Subordinate
9450914,"Burrough Bay, Behm Canal",Alaska,+56.0383,-131.0950,Harmonic
9450836,"Yes Cannery, Yes Bay",Alaska,+55.9133,-131.7970,Subordinate
9450624,"Loring, Naha Bay",Alaska,+55.6017,-131.6320,Subordinate
9450273,"Tamgas Harbor, Annette Island",Alaska,+55.0667,-131.5420,Subordinate
9450212,"Ingraham Bay, Prince Of Wales Island",Alaska,+54.9800,-132.0070,Subordinate
9450244,"Menefee Anch., Prince Of Wales Island",Alaska,+55.0267,-132.0130,Subordinate
9450271,"Niblack Anchorage, Moira Sound",Alaska,+55.0667,-132.1200,Subordinate
9450314,"Metlakatla, Port Chester, Ak",Alaska,+55.1283,-131.5670,Harmonic
9450339,"Nehenta Bay, Gravina Island",Alaska,+55.1667,-131.7970,Subordinate
9450373,"Lancaster Cove, Cholmondeley Sound",Alaska,+55.2133,-132.0950,Subordinate
9450399,"Divide Head, Cholmondeley Sound",Alaska,+55.2517,-132.3000,Subordinate
9450495,Saltery Cove,Alaska,+55.4017,-132.3280,Subordinate
9450581,Kasaan Bay,Alaska,+55.5350,-132.3970,Subordinate
9450625,Lindeman Cove,Alaska,+55.6017,-132.5120,Harmonic
9450544,,Alaska,+55.4800,-132.6450,Subordinate
9451012,Bradfield Canal,Alaska,+56.1833,-131.5720,Harmonic
9450815,Ratz Harbor,Alaska,+55.8800,-132.5950,Subordinate
9450904,Lake Bay,Alaska,+56.0233,-132.9200,Subordinate
9450906,"Beck Island, Clarence Strait",Alaska,+56.0467,-132.8620,Subordinate
9450938,Thorne Island,Alaska,+56.0583,-132.9680,Subordinate
9450973,Blashke Island,Alaska,+56.1267,-132.8950,Subordinate
9451005,Point Harrington,Alaska,+56.1783,-132.6970,Harmonic
9450970,Thoms Point,Alaska,+56.1183,-132.0780,Harmonic
9451037,Village Rock,Alaska,+56.2200,-132.2970,Harmonic
9451152,Madan Bay,Alaska,+56.3922,-132.1690,Harmonic
9451204,Wrangell,Alaska,+56.4700,-132.3870,Harmonic
9450041,Minnie Bay,Alaska,+54.7267,-132.3020,Subordinate
TWC1487,Tah Bay,Alaska,+54.8333,-132.3333,Subordinate
9450139,Hunter Bay,Alaska,+54.8717,-132.3220,Subordinate
9450176,Kassa Inlet Entrance,Alaska,+54.9267,-132.5220,Subordinate
9450158,Elbow Bay,Alaska,+54.9000,-132.6530,Subordinate
9450226,Mabel Island,Alaska,+55.0000,-132.5920,Subordinate
9450258,"Keete Island, Nutkwa Inlets",Alaska,+55.0467,-132.5770,Subordinate
9450281,Keete Inlet,Alaska,+55.0800,-132.4900,Subordinate
9450282,Mud Bay,Alaska,+55.0817,-132.6320,Subordinate
9450369,Copper Harbor,Alaska,+55.2100,-132.6250,Subordinate
9450421,Sulzer,Alaska,+55.2850,-132.6220,Subordinate
9450125,"American Bay, Kaigani Strait",Alaska,+54.8500,-132.8300,Subordinate
TWC1513,"Kasook Inlet, Sukkwan Island",Alaska,+55.0167,-132.7833,Subordinate
9450283,View Cove,Alaska,+55.0833,-133.0170,Subordinate
9450341,"South Pass, Sukkwan Strait",Alaska,+55.1667,-132.8700,Subordinate
9450351,Saltery Point,Alaska,+55.1817,-132.7950,Subordinate
9450366,"North Pass, West End",Alaska,+55.2050,-132.9400,Subordinate
9450387,Natalia Point,Alaska,+55.2333,-133.0430,Subordinate
9450413,Soda Bay,Alaska,+55.2750,-132.9670,Subordinate
9450406,Block Island,Alaska,+55.2633,-133.1150,Subordinate
9450055,Security Cove,Alaska,+54.7483,-132.8550,Subordinate
9450272,Sakie Bay,Alaska,+55.0667,-133.2000,Subordinate
9450312,Sea Otter Harbor,Alaska,+55.1267,-133.1670,Subordinate
9450551,Craig,Alaska,+55.4883,-133.1420,Harmonic
9450584,"Cruz Pass, San Fernando Island",Alaska,+55.5417,-133.3150,Subordinate
9450578,Steamboat Bay,Alaska,+55.5333,-133.6370,Subordinate
9450679,Anguilla Island,Alaska,+55.6833,-133.5870,Subordinate
9450711,Nossuk Bay,Alaska,+55.7217,-133.3500,Harmonic
9450768,"Port Alice, Heceta Island",Alaska,+55.8117,-133.6050,Subordinate
9450817,"Tuxekan, 0.5 Mile South Of",Alaska,+55.8833,-133.2430,Subordinate
9450851,El Capitan Island,Alaska,+55.9367,-133.3250,Subordinate
TWC1579,"Cyrus Cove, Sea Otter Sound",Alaska,+55.9167,-133.4000,Subordinate
TWC1583,Marble Island,Alaska,+56.0000,-133.4667,Subordinate
9450859,Edna Bay,Alaska,+55.9500,-133.6620,Subordinate
9450829,Coronation Island,Alaska,+55.9033,-134.1180,Subordinate
9450862,"Pole Anchorage, Kosciusko Island",Alaska,+55.9550,-133.8100,Subordinate
TWC1593,"Port Mcarthur, Kuiu Island",Alaska,+56.0667,-134.1167,Subordinate
9450913,"Kuiu Island, Affleck Canal",Alaska,+56.0369,-134.1150,Subordinate
9450988,"Kell Bay, Affleck Canal, Kuiu Island",Alaska,+56.1500,-134.1330,Subordinate
9450943,Point St. Albans,Alaska,+56.0817,-133.9700,Subordinate
9450982,Shakan Bay Entrance,Alaska,+56.1400,-133.6100,Subordinate
9450987,"Shakan Strait, Kosciusko Island",Alaska,+56.1483,-133.4600,Subordinate
9450937,"El Capitan Passage, S. Of Devilfish Bay",Alaska,+56.0733,-133.3130,Subordinate
9450997,El Capitan Passage,Alaska,+56.1633,-133.3300,Harmonic
9450998,"Dry Pass, El Capitan Passage",Alaska,+56.1633,-133.4130,Harmonic
9451082,"Port Beauclerc, Kuiu Island",Alaska,+56.2883,-133.9620,Subordinate
9451095,"Port Protection, Prince Of Wales Island.",Alaska,+56.3083,-133.6000,Subordinate
9451148,Reid Bay,Alaska,+56.3883,-133.8830,Subordinate
9451163,Sumner Island,Alaska,+56.4100,-133.7930,Subordinate
9451074,"Bushy Island, Snow Passage",Alaska,+56.2767,-132.9850,Harmonic
9451124,"Reef Point, Stikine Strait",Alaska,+56.3533,-132.5530,Harmonic
9451238,Greys Island,Alaska,+56.5217,-132.5420,Subordinate
9451263,Point Lockwood,Alaska,+56.5583,-132.9630,Harmonic
9451287,Beecher Pass,Alaska,+56.5950,-132.9870,Harmonic
9451317,Anchor Point,Alaska,+56.6383,-132.9270,Harmonic
9451346,Papke'S Landing,Alaska,+56.6767,-132.9330,Harmonic
9451434,Turn Point,Alaska,+56.8000,-132.9800,Harmonic
9451439,Petersburg,Alaska,+56.8150,-132.9570,Subordinate
9451247,Monte Carlo Island,Alaska,+56.5350,-133.7670,Harmonic
9451349,The Summit,Alaska,+56.6824,-133.7369,Harmonic
9451438,Entrance Island,Alaska,+56.8117,-133.7870,Harmonic
9451528,"Kake Harbor, Keku Strait",Alaska,+56.9483,-133.8947,Harmonic
9451301,Dry Strait,Alaska,+56.6150,-132.5750,Subordinate
9451335,Cosmos Point,Alaska,+56.6633,-132.6170,Subordinate
TWC1657,"Ideal Cove, Mitkof Island",Alaska,+56.6667,-132.6333,Subordinate
9451422,Leconte Bay,Alaska,+56.7883,-132.5020,Harmonic
TWC1659,Brown Cove,Alaska,+56.8833,-132.8000,Subordinate
9451561,Thomas Bay,Alaska,+56.9967,-132.7850,Subordinate
TWC1663,"Portage Bay, Kupreanof Island",Alaska,+57.0000,-133.3167,Subordinate
9451718,"Cleveland Passage, Whitney Island",Alaska,+57.2183,-133.5120,Subordinate
9451781,"Cannery Cove, Pybus Bay",Alaska,+57.3067,-134.1330,Subordinate
TWC1669,"Eliza Harbor, Liesnoi Island",Alaska,+57.1667,-134.2833,Subordinate
9451706,"Eliza Harbor, Admiralty Island",Alaska,+57.1883,-134.2870,Subordinate
9451634,Herring Bay,Alaska,+57.1133,-134.3800,Subordinate
9451497,"Saginaw Bay, Kuiu Island",Alaska,+56.9033,-134.3031,Harmonic
9451785,The Brothers,Alaska,+57.2950,-133.7970,Harmonic
TWC1673,"Port Houghton, Robert Islands",Alaska,+57.3000,-133.4667,Subordinate
9451851,Hobart Bay,Alaska,+57.4067,-133.4200,Subordinate
9451909,"Good Island, Gambier Bay",Alaska,+57.4867,-133.8980,Subordinate
9451906,Gambier Bay (Cannery Wharf),Alaska,+57.4833,-133.9600,Subordinate
9452005,North Shore Upper Endicott Arm,Alaska,+57.5217,-133.0550,Subordinate
9451962,Windham Bay,Alaska,+57.5433,-133.4980,Subordinate
9452128,"Rasp Ledge, Seymour Canal",Alaska,+57.6783,-134.0380,Subordinate
TWC1683,"Windfall Harbor, Seymour Canal",Alaska,+57.8667,-134.2667,Subordinate
9452064,"Holkham Bay, Wood Spit",Alaska,+57.7183,-133.5780,Subordinate
9452067,"Holkham Bay, Tracy Arm Entrance",Alaska,+57.7600,-133.6030,Subordinate
9452022,"Sawyer Island, Tracy Arm, Holkham Bay",Alaska,+57.8783,-133.1900,Subordinate
TWC1687,"Port Snettisham, Point Styleman",Alaska,+57.9667,-133.8833,Subordinate
9452082,"Port Snettisham, Crib Point",Alaska,+58.0967,-133.7420,Subordinate
9452123,Taku Harbor,Alaska,+58.0683,-134.0120,Subordinate
9452133,"Greely Point, Taku Inlet",Alaska,+58.2233,-134.0600,Subordinate
9452124,"Taku Point, Taku Inlet",Alaska,+58.4000,-134.0150,Subordinate
9452210,Juneau,Alaska,+58.2983,-134.4120,Harmonic
9452249,Young Bay,Alaska,+58.1833,-134.5870,Subordinate
TWC1697,"Fritz Cove, Douglas Island",Alaska,+58.3167,-134.6000,Subordinate
9452263,Auke Bay,Alaska,+58.3817,-134.6450,Subordinate
9452321,"Funter, Funter Bay",Alaska,+58.2550,-134.8950,Subordinate
9452318,Barlow Cove,Alaska,+58.3217,-134.8780,Subordinate
9452336,Lincoln Island,Alaska,+58.4983,-134.9650,Subordinate
9452391,William Henry Bay,Alaska,+58.7133,-135.2320,Subordinate
9452346,Cove Point,Alaska,+58.7517,-135.0280,Subordinate
9452421,Chilkat Inlet,Alaska,+59.1700,-135.4000,Harmonic
9452435,Haines Inlet,Alaska,+59.2300,-135.4330,Subordinate
9452434,"Taiyasanka Harbor, Taiya Inlet",Alaska,+59.3017,-135.4280,Subordinate
9452400,Skagway,Alaska,+59.4500,-135.3270,Harmonic
9451054,Port Alexander,Alaska,+56.2467,-134.6470,Harmonic
9451151,"Port Walter, Baranof Island",Alaska,+56.3917,-134.6600,Subordinate
9451001,"Table Bay, Kuiu Island",Alaska,+56.1667,-134.2450,Subordinate
9451093,"Port Malmesbury, Kuiu Island",Alaska,+56.3050,-134.2380,Subordinate
TWC1723,"Tebenkof Bay, Kuiu Island",Alaska,+56.4167,-134.1333,Subordinate
9451467,"Red Bluff Bay, Baranof Island",Alaska,+56.8567,-134.7230,Harmonic
9451625,"Baranof,  Warm Spring Bay",Alaska,+57.0883,-134.8250,Harmonic
TWC1731,"Whitewater Bay, Admiralty Island",Alaska,+57.2333,-134.6000,Subordinate
9451717,Kasnyku Bay,Alaska,+57.2167,-134.8680,Subordinate
TWC1735,Point Thatcher,Alaska,+57.4167,-134.8500,Subordinate
9451895,Killisnoo,Alaska,+57.4700,-134.5650,Subordinate
TWC1739,Favorite Bay,Alaska,+57.4833,-134.5500,Subordinate
TWC1741,Mitchell Bay,Alaska,+57.5333,-134.4000,Subordinate
9452386,"Tenakee Springs, Tenakee Inlet",Alaska,+57.7800,-135.2120,Subordinate
TWC1743,"Freshwater Bay, Chichagof Island",Alaska,+57.8500,-135.0167,Subordinate
9452294,Hawk Inlet,Alaska,+58.0850,-134.7770,Harmonic
9451376,Dorothy Cove,Alaska,+56.7217,-135.0750,Subordinate
9451421,Golf Island,Alaska,+56.7867,-135.3930,Harmonic
9451468,"Symonds Bay, Biorka Island",Alaska,+56.8567,-135.5200,Subordinate
9451600,Sitka,Alaska,+57.0517,-135.3420,Harmonic
9451725,"Olga Point, Olga Strait",Alaska,+57.2283,-135.5370,Subordinate
9451741,"Whitestone Narrows, Neva Strait",Alaska,+57.2500,-135.5670,Harmonic
9451858,Klokachef Island,Alaska,+57.4167,-135.8900,Subordinate
9451802,Scraggy Point,Alaska,+57.3367,-135.7230,Subordinate
9451805,Scraggy Island,Alaska,+57.3400,-135.7070,Harmonic
9451826,"Haley Anchorage, Fish Bay",Alaska,+57.3717,-135.6180,Subordinate
9451853,Sergius Narrows,Alaska,+57.4100,-135.6270,Harmonic
9451859,Bear Bay,Alaska,+57.4183,-135.5830,Subordinate
9451936,Provorotni Island,Alaska,+57.5150,-135.5550,Harmonic
9451979,Nismeni Cove,Alaska,+57.5617,-135.4120,Subordinate
TWC1783,Point Elizabeth,Alaska,+57.5167,-135.2833,Subordinate
TWC1785,Lindenburg Head,Alaska,+57.4500,-135.0333,Subordinate
TWC1787,Fairway Island,Alaska,+57.4500,-134.8833,Subordinate
TWC1789,"Falcon Arm, Slocum Arm",Alaska,+57.5500,-135.9333,Subordinate
9452579,"Elbow Passage, Klag Bay",Alaska,+57.6133,-136.0870,Subordinate
9452583,"Kimshan Cove, Ogden Passage",Alaska,+57.6867,-136.1070,Subordinate
9452649,"Canoe Cove, North Pass",Alaska,+57.8467,-136.4220,Subordinate
9452633,Miner Island,Alaska,+58.0100,-136.3420,Subordinate
9452611,"Pelican Harbor, Lisianski Inlet, Ak",Alaska,+57.9578,-136.2268,Harmonic
9452671,Takanis Bay,Alaska,+57.9283,-136.5200,Subordinate
9452672,Surge Bay,Alaska,+58.0183,-136.5280,Subordinate
9452634,Elfin Cove,Alaska,+58.1947,-136.3469,Harmonic
9452629,"Inian Cove, North Inian Pass",Alaska,+58.2633,-136.3250,Subordinate
9452567,"Mud Bay, Goose Island",Alaska,+58.2117,-136.0350,Subordinate
9452516,Point Adolphus,Alaska,+58.2867,-135.8030,Subordinate
9452437,Excursion Inlet Entrance,Alaska,+58.4167,-135.4470,Subordinate
9452447,"Excursion Inlet, North End",Alaska,+58.4967,-135.4880,Subordinate
9452438,"Hoonah, Port Fredrick",Alaska,+58.1076,-135.4442,Harmonic
9452368,Swanson Harbor,Alaska,+58.2150,-135.1270,Subordinate
9452534,Bartlett Cove,Alaska,+58.4567,-135.8830,Subordinate
9452586,Willoughby Island,Alaska,+58.6083,-136.1170,Subordinate
9452584,"Muir Inlet, Glacier Bay",Alaska,+58.9133,-136.1080,Subordinate
9452632,"Wachusett Inlet, Glacier Bay",Alaska,+58.9467,-136.3330,Subordinate
9452682,"Composite Island, Glacier Bay",Alaska,+58.8883,-136.5730,Subordinate
9452749,"Tarr Inlet, Glacier Bay",Alaska,+58.9648,-136.8776,Harmonic
9452704,Graves Harbor,Alaska,+58.2767,-136.6780,Subordinate
9452747,Dixon Harbor,Alaska,+58.3833,-136.8670,Subordinate
9452928,"Lituya Bay, 2 Miles Inside Entrance",Alaska,+58.6167,-137.6500,Subordinate
9453220,"Yakutat, Yakutat Bay",Alaska,+59.5485,-139.7334,Harmonic
9453215,"Johnstone Passage, Yakutat Bay",Alaska,+59.5817,-139.7020,Subordinate
9453208,"Redfield Cove, Yakutat Bay",Alaska,+59.6117,-139.5800,Subordinate
9453210,"Point Latouche, Yakutat Bay",Alaska,+59.9033,-139.6270,Subordinate
9453456,Riou Bay,Alaska,+59.8850,-141.4570,Subordinate
TWC1867,Pete Dahl Slough,Alaska,+60.3833,-145.4000,Subordinate
9453431,"Tyndall Glacier, Icy Bay",Alaska,+60.0783,-141.2750,Subordinate
TWC1863,"Wingham Island, Controller Bay",Alaska,+60.0500,-144.4000,Subordinate
TWC1869,Eyak River Entrance,Alaska,+60.4667,-145.6667,Subordinate
9454224,Middleton Island (North End),Alaska,+59.4617,-146.3100,Subordinate
9454125,Shag Rock,Alaska,+60.4650,-145.9880,Subordinate
TWC1875,Gravel Point,Alaska,+60.4667,-145.9667,Subordinate
9454050,Cordova,Alaska,+60.5583,-145.7530,Harmonic
TWC1879,Orca,Alaska,+60.5833,-145.7167,Subordinate
TWC1881,"Windy Bay, Hawkins Island",Alaska,+60.5667,-145.9667,Subordinate
9454157,"Comfort Cove, Port Gravina",Alaska,+60.7100,-146.0850,Subordinate
9454319,Johnstone Point,Alaska,+60.4817,-146.6100,Subordinate
TWC1887,Port Etches,Alaska,+60.3333,-146.5500,Subordinate
9454329,Cape Hichinbrook,Alaska,+60.2383,-146.6480,Subordinate
9454562,Wooded Island,Alaska,+59.8750,-147.4030,Harmonic
9454574,Patton Bay,Alaska,+59.9067,-147.4500,Subordinate
9454674,Macleod Harbor,Alaska,+59.8900,-147.7950,Subordinate
TWC1893,Hanning Bay,Alaska,+59.9500,-147.6833,Subordinate
9454616,Montague Island,Alaska,+60.0250,-147.5920,Harmonic
9454561,Perch Point,Alaska,+60.1267,-147.3950,Harmonic
9454511,Port Chalmers,Alaska,+60.2418,-147.2490,Subordinate
9454573,"Gibbon Anchorage, Green Island",Alaska,+60.2700,-147.4380,Subordinate
9454564,Seal Island,Alaska,+60.4250,-147.4100,Harmonic
9454713,Latouche,Alaska,+60.0533,-147.9070,Subordinate
9454751,Guguak,Alaska,+60.1000,-148.0380,Harmonic
9454764,"Sawmill Bay, Evans Island",Alaska,+60.0517,-148.0650,Subordinate
9454814,"Point Erlington, Erlington Island",Alaska,+59.9383,-148.2270,Harmonic
9454671,Point Helen,Alaska,+60.1533,-147.7670,Subordinate
9454662,Snug Harbor,Alaska,+60.2500,-147.7170,Harmonic
9454652,"Bay Of Isles, South Arm",Alaska,+60.3667,-147.7000,Harmonic
9454673,Port Audrey,Alaska,+60.3433,-147.7680,Subordinate
9454642,Louis Bay,Alaska,+60.4617,-147.6720,Subordinate
9454691,Herring Point,Alaska,+60.4750,-147.7920,Harmonic
TWC1907,Smith Island,Alaska,+60.5333,-147.3167,Subordinate
9454296,"Landlocked Bay, Port Fidalgo",Alaska,+60.8533,-146.5350,Subordinate
TWC1909,"Snug Corner Cove, Port Fidalgo",Alaska,+60.7333,-146.6500,Subordinate
9454374,Busby Island,Alaska,+60.8983,-146.7820,Subordinate
9454363,Rocky Point,Alaska,+60.9467,-146.7550,Subordinate
9454309,Jack Bay,Alaska,+61.0400,-146.6150,Subordinate
9454240,Valdez,Alaska,+61.1250,-146.3620,Harmonic
9454507,"Jackson Cove, Glacier Island",Alaska,+60.8800,-147.2230,Subordinate
9454563,"Naked Island, Mcpherson Passage",Alaska,+60.6833,-147.3880,Subordinate
9454887,"Kings Bay, Port Nellie Juan",Alaska,+60.5417,-148.4600,Subordinate
9454798,"Culross Bay, Wells Passage",Alaska,+60.7417,-148.1720,Subordinate
9454825,"Long Bay Entrance, Culross Passage",Alaska,+60.6917,-148.2630,Subordinate
9454949,Whittier,Alaska,+60.7783,-148.6650,Harmonic
9454794,Applegate Island,Alaska,+60.6233,-148.1650,Subordinate
9454721,Perry Island (South Bay),Alaska,+60.6717,-147.9320,Harmonic
9454735,"Eshamy Bay, Knight Island Passage",Alaska,+60.4483,-147.9780,Subordinate
9454757,Eshamy Lagoon,Alaska,+60.4617,-148.0450,Subordinate
9454787,"Chenega Island, Dangerous Passage",Alaska,+60.3300,-148.1430,Subordinate
9454777,"Chenega Island, Southwest End",Alaska,+60.2833,-148.1130,Subordinate
9454755,Bainbridge Point,Alaska,+60.1967,-148.0420,Subordinate
9454805,"Hogg Bay, Port Bainbridge",Alaska,+60.0767,-148.1950,Subordinate
9455036,Day Harbor,Alaska,+60.0100,-149.0620,Subordinate
9455090,Seward,Alaska,+60.1200,-149.4267,Harmonic
9455145,"Aialik Bay, North End",Alaska,+59.9533,-149.7150,Harmonic
9455146,"Aialik Sill, Aialik Bay",Alaska,+59.8850,-149.7180,Harmonic
9455128,"Bear Cove, Aialik Peninsula",Alaska,+59.8017,-149.6150,Subordinate
9455120,"Agnes Cove, Aialik Peninsula",Alaska,+59.7733,-149.5880,Harmonic
9455151,"Camp Cove, Aialik Bay",Alaska,+59.6933,-149.7480,Harmonic
